lat,lon,alt,date,device,os,version
21.9574432373,-159.346740723,39.0008544922,2015-02-07 01:48:48,"iPhone5,1",7.1,1.1
21.961894989,-159.345794678,37.1885375977,2015-02-07 02:18:40,"iPhone5,1",7.1,1.1
21.9692554474,-159.356231689,45.4287719727,2015-02-07 02:33:36,"iPhone5,1",7.1,1.1
21.9812068939,-159.351165771,53.2861938477,2015-02-07 02:40:00,"iPhone5,1",7.1,1.1
22.0166893005,-159.343688965,12.9274616241,2015-02-07 02:44:16,"iPhone5,1",7.1,1.1
22.0593929291,-159.323120117,4.92160224915,2015-02-07 02:48:32,"iPhone5,1",7.1,1.1
22.0640277863,-159.319564819,5.51956367493,2015-02-07 02:52:48,"iPhone5,1",7.1,1.1
21.9789009094,-159.347045898,47.6881103516,2015-02-09 04:43:44,"iPhone5,1",7.1,1.1
21.325925827,-157.915527344,46.4357948303,2015-02-09 05:24:16,"iPhone5,1",7.1,1.1
21.3365802765,-157.926132202,5.87763929367,2015-02-09 05:28:32,"iPhone5,1",7.1,1.1
21.3323192596,-157.923400879,4.23423194885,2015-02-09 05:52:00,"iPhone5,1",7.1,1.1
21.331287384,-157.918441772,4.91300392151,2015-02-09 06:45:20,"iPhone5,1",7.1,1.1
40.6913299561,-74.1667327881,0,2015-02-09 16:02:08,"iPhone5,1",7.1,1.1
40.7040977478,-74.1720809937,0,2015-02-09 16:08:32,"iPhone5,1",7.1,1.1
40.7079849243,-74.1917037964,0,2015-02-09 16:14:56,"iPhone5,1",7.1,1.1
40.6971931458,-74.1756973267,30.647277832,2015-02-09 16:21:20,"iPhone5,1",7.1,1.1
40.6954116821,-74.1771087646,33.9586791992,2015-02-09 16:32:00,"iPhone5,1",7.1,1.1
40.6949577332,-74.1809234619,10.9916687012,2015-02-09 16:59:44,"iPhone5,1",7.1,1.1
40.7242088318,-74.1434860229,7.09515380859,2015-02-09 17:04:00,"iPhone5,1",7.1,1.1
40.7249565125,-74.0928573608,2.77185440063,2015-02-09 17:08:16,"iPhone5,1",7.1,1.1
40.7392616272,-74.0714035034,8.06665420532,2015-02-09 17:14:40,"iPhone5,1",7.1,1.1
40.730632782,-74.0454101562,4.07516860962,2015-02-09 17:18:56,"iPhone5,1",7.1,1.1
40.7223892212,-74.0065078735,5.60809707642,2015-02-09 17:25:20,"iPhone5,1",7.1,1.1
40.7170066833,-73.9980621338,-0.845119476318,2015-02-09 17:29:36,"iPhone5,1",7.1,1.1
40.690612793,-73.9819641113,15.7755470276,2015-02-09 17:36:00,"iPhone5,1",7.1,1.1
40.6880226135,-73.9803390503,5.32135391235,2015-02-09 17:36:00,"iPhone5,1",7.1,1.1
40.6878318787,-73.9801635742,3.82614517212,2015-02-09 17:36:00,"iPhone5,1",7.1,1.1
40.7469139099,-73.9660415649,-5.0451965332,2015-02-11 00:42:40,"iPhone5,1",7.1,1.1
40.7307167053,-73.9916305542,-5.0451965332,2015-02-11 00:49:04,"iPhone5,1",7.1,1.1
40.7119064331,-74.0093994141,-5.0451965332,2015-02-11 00:57:36,"iPhone5,1",7.1,1.1
40.6891899109,-73.9886474609,-5.0451965332,2015-02-11 01:04:00,"iPhone5,1",7.1,1.1
40.6831512451,-73.9758529663,-21.100402832,2015-02-11 01:12:32,"iPhone5,1",7.1,1.1
40.6791343689,-73.9785308838,10.9366455078,2015-02-11 01:18:56,"iPhone5,1",7.1,1.1
40.6776733398,-73.9778060913,39.5342941284,2015-02-11 03:24:48,"iPhone5,1",7.1,1.1
40.6766166687,-73.9764175415,0,2015-02-11 18:52:48,"iPhone5,1",7.1,1.1
40.6740760803,-73.9822845459,24.7708740234,2015-02-12 00:44:48,"iPhone5,1",7.1,1.1
40.6812133789,-73.9774932861,67.9906616211,2015-02-12 10:29:20,"iPhone5,1",7.1,1.1
40.7049636841,-74.0024642944,4.94787597656,2015-02-12 10:48:32,"iPhone5,1",7.1,1.1
40.7370414734,-73.9845809937,4.94787597656,2015-02-12 10:54:56,"iPhone5,1",7.1,1.1
40.7543067932,-73.9758682251,4.94787597656,2015-02-12 11:01:20,"iPhone5,1",7.1,1.1
40.7684516907,-73.9658432007,4.94787597656,2015-02-12 11:26:56,"iPhone5,1",7.1,1.1
40.8047065735,-73.9390563965,8.46453857422,2015-02-12 11:31:12,"iPhone5,1",7.1,1.1
40.8480682373,-73.8991470337,13.5794372559,2015-02-12 11:37:36,"iPhone5,1",7.1,1.1
40.8863677979,-73.867477417,22.9647827148,2015-02-12 11:41:52,"iPhone5,1",7.1,1.1
40.9121360779,-73.8209457397,28.0446853638,2015-02-12 11:46:08,"iPhone5,1",7.1,1.1
40.9221572876,-73.7748947144,14.7747478485,2015-02-12 11:52:32,"iPhone5,1",7.1,1.1
40.9634132385,-73.7252883911,18.4142131805,2015-02-12 11:56:48,"iPhone5,1",7.1,1.1
40.9900474548,-73.6733703613,12.8326702118,2015-02-12 12:01:04,"iPhone5,1",7.1,1.1
41.0211257935,-73.6264343262,14.0865478516,2015-02-12 12:07:28,"iPhone5,1",7.1,1.1
41.0342025757,-73.5637969971,10.0760803223,2015-02-12 12:11:44,"iPhone5,1",7.1,1.1
41.0494384766,-73.5349197388,9.95028686523,2015-02-12 12:18:08,"iPhone5,1",7.1,1.1
41.0689849854,-73.4980926514,33.631439209,2015-02-12 12:22:24,"iPhone5,1",7.1,1.1
41.0769462585,-73.4519348145,10.5918884277,2015-02-12 12:26:40,"iPhone5,1",7.1,1.1
41.0952262878,-73.4223022461,17.3135986328,2015-02-12 12:33:04,"iPhone5,1",7.1,1.1
41.1127128601,-73.3862457275,26.8723144531,2015-02-12 12:37:20,"iPhone5,1",7.1,1.1
41.1215705872,-73.3337631226,2.82363891602,2015-02-12 12:41:36,"iPhone5,1",7.1,1.1
41.1358299255,-73.2870101929,3.63714599609,2015-02-12 12:48:00,"iPhone5,1",7.1,1.1
41.1594009399,-73.2363510132,10.9360656738,2015-02-12 12:52:16,"iPhone5,1",7.1,1.1
41.1731147766,-73.1858673096,14.4899291992,2015-02-12 12:56:32,"iPhone5,1",7.1,1.1
41.1750183105,-73.1862716675,18.4994812012,2015-02-12 12:58:40,"iPhone5,1",7.1,1.1
41.1752738953,-73.1863098145,23.652557373,2015-02-12 12:58:40,"iPhone5,1",7.1,1.1
41.1854896545,-73.1665039062,16.2984619141,2015-02-12 13:02:56,"iPhone5,1",7.1,1.1
41.1980781555,-73.1260070801,4.32214355469,2015-02-12 13:07:12,"iPhone5,1",7.1,1.1
41.2219734192,-73.0607223511,16.6599407196,2015-02-12 13:11:28,"iPhone5,1",7.1,1.1
41.2524147034,-72.9908065796,21.1358375549,2015-02-12 13:17:52,"iPhone5,1",7.1,1.1
41.283290863,-72.9468154907,7.84363174438,2015-02-12 13:22:08,"iPhone5,1",7.1,1.1
41.2970695496,-72.9256439209,3.81192398071,2015-02-12 13:26:24,"iPhone5,1",7.1,1.1
41.3056983948,-72.9219818115,8.11782646179,2015-02-12 13:32:48,"iPhone5,1",7.1,1.1
41.3091163635,-72.9258804321,10.4882183075,2015-02-12 13:39:12,"iPhone5,1",7.1,1.1
41.3092689514,-72.9419326782,15.004281044,2015-02-12 17:06:08,"iPhone5,1",7.1,1.1
41.3126754761,-72.9296646118,16.0021953583,2015-02-12 20:37:20,"iPhone5,1",7.1,1.1
41.309135437,-72.9333648682,14.7965373993,2015-02-13 01:33:52,"iPhone5,1",7.1,1.1
41.3135871887,-72.9344558716,16.0003032684,2015-02-13 03:26:56,"iPhone5,1",7.1,1.1
41.3272438049,-72.9714584351,34.8202514648,2015-02-13 03:31:12,"iPhone5,1",7.1,1.1
41.3417320251,-73.012550354,112.039215088,2015-02-13 03:35:28,"iPhone5,1",7.1,1.1
41.3408584595,-73.0135116577,112.244476318,2015-02-13 05:07:12,"iPhone5,1",7.1,1.1
41.3424797058,-73.0300674438,113.098968506,2015-02-13 14:19:44,"iPhone5,1",7.1,1.1
41.341178894,-73.0165176392,112.650360107,2015-02-13 14:24:00,"iPhone5,1",7.1,1.1
41.3347930908,-72.9852142334,92.812713623,2015-02-13 15:25:52,"iPhone5,1",7.1,1.1
41.3112945557,-72.9574966431,15.1819133759,2015-02-13 15:30:08,"iPhone5,1",7.1,1.1
41.2948989868,-72.9488220215,2.16335868835,2015-02-13 15:36:32,"iPhone5,1",7.1,1.1
41.3005218506,-72.9207458496,7.32211685181,2015-02-13 15:42:56,"iPhone5,1",7.1,1.1
41.2975616455,-72.9256820679,2.30478286743,2015-02-13 15:49:20,"iPhone5,1",7.1,1.1
41.2939949036,-72.9298019409,1.56528091431,2015-02-13 16:00:00,"iPhone5,1",7.1,1.1
41.2683944702,-72.9663772583,16.9566078186,2015-02-13 16:04:16,"iPhone5,1",7.1,1.1
41.2271118164,-73.0304641724,6.97533988953,2015-02-13 16:08:32,"iPhone5,1",7.1,1.1
41.2229614258,-73.0453109741,6.97533988953,2015-02-13 16:10:40,"iPhone5,1",7.1,1.1
41.212387085,-73.1078643799,11.6645793915,2015-02-13 16:17:04,"iPhone5,1",7.1,1.1
41.185634613,-73.1848983765,6.43252372742,2015-02-13 16:23:28,"iPhone5,1",7.1,1.1
41.1696128845,-73.2184906006,35.6032104492,2015-02-13 16:29:52,"iPhone5,1",7.1,1.1
41.1421585083,-73.26902771,-19.3261432648,2015-02-13 16:34:08,"iPhone5,1",7.1,1.1
41.1224441528,-73.3176879883,8.33160209656,2015-02-13 16:40:32,"iPhone5,1",7.1,1.1
41.1182975769,-73.3726348877,1.15945243835,2015-02-13 16:44:48,"iPhone5,1",7.1,1.1
41.0999908447,-73.4069442749,-19.9750080109,2015-02-13 16:51:12,"iPhone5,1",7.1,1.1
41.0776252747,-73.4584732056,-19.9750080109,2015-02-13 16:57:36,"iPhone5,1",7.1,1.1
41.0636100769,-73.5096740723,-19.9750080109,2015-02-13 17:04:00,"iPhone5,1",7.1,1.1
41.0387878418,-73.5612564087,-19.9750080109,2015-02-13 17:08:16,"iPhone5,1",7.1,1.1
41.0180244446,-73.6357727051,-19.9750080109,2015-02-13 17:14:40,"iPhone5,1",7.1,1.1
40.9685440063,-73.7199707031,-19.9750080109,2015-02-13 17:21:04,"iPhone5,1",7.1,1.1
40.9120292664,-73.7850418091,-19.9750080109,2015-02-13 17:27:28,"iPhone5,1",7.1,1.1
40.8997116089,-73.8594970703,25.4075088501,2015-02-13 17:33:52,"iPhone5,1",7.1,1.1
40.8383331299,-73.904296875,19.2346229553,2015-02-13 17:38:08,"iPhone5,1",7.1,1.1
40.8001937866,-73.9439697266,8.60571289062,2015-02-13 17:44:32,"iPhone5,1",7.1,1.1
40.7587928772,-73.9721450806,26.5968322754,2015-02-13 17:50:56,"iPhone5,1",7.1,1.1
40.738067627,-73.9842605591,26.5968322754,2015-02-13 18:10:08,"iPhone5,1",7.1,1.1
40.716129303,-73.9993591309,26.5968322754,2015-02-13 18:18:40,"iPhone5,1",7.1,1.1
40.6938018799,-73.9923019409,26.5968322754,2015-02-13 18:27:12,"iPhone5,1",7.1,1.1
40.682182312,-73.9737319946,26.5968322754,2015-02-13 18:33:36,"iPhone5,1",7.1,1.1
40.6788825989,-73.9792098999,38.1374206543,2015-02-13 18:42:08,"iPhone5,1",7.1,1.1
40.687122345,-73.9708557129,-1.46261501312,2015-02-13 19:29:04,"iPhone5,1",7.1,1.1
40.6768760681,-73.9778289795,17.0388908386,2015-02-13 19:39:44,"iPhone5,1",7.1,1.1
40.6809463501,-73.9803771973,9.78778076172,2015-02-13 23:23:44,"iPhone5,1",7.1,1.1
40.6824073792,-73.97681427,0,2015-02-14 16:49:04,"iPhone5,1",7.1,1.1
40.6779136658,-73.977684021,68.5410766602,2015-02-14 18:40:00,"iPhone5,1",7.1,1.1
40.667350769,-73.9872283936,176.763977051,2015-02-15 00:34:08,"iPhone5,1",7.1,1.1
40.6792488098,-73.9767150879,123.281349182,2015-02-15 00:40:32,"iPhone5,1",7.1,1.1
40.6962051392,-73.9927597046,24.6594848633,2015-02-15 23:53:36,"iPhone5,1",7.1,1.1
40.6867446899,-73.9790420532,31.9604187012,2015-02-16 03:22:40,"iPhone5,1",7.1,1.1
40.6808624268,-73.9774551392,38.062713623,2015-02-16 03:29:04,"iPhone5,1",7.1,1.1
40.6767692566,-73.9799575806,3.5595703125,2015-02-16 15:06:40,"iPhone5,1",7.1,1.1
40.7146034241,-73.9426803589,47.5481262207,2015-02-16 19:26:56,"iPhone5,1",7.1,1.1
40.6734428406,-73.9787979126,115.353500366,2015-02-16 19:46:08,"iPhone5,1",7.1,1.1
40.6766166687,-73.9764175415,0,2015-02-17 01:12:32,"iPhone5,1",7.1,1.1
40.6770095825,-73.9767684937,38.6550865173,2015-02-17 09:06:08,"iPhone5,1",7.1,1.1
40.6779556274,-73.9778213501,42.8215751648,2015-02-17 19:50:24,"iPhone5,1",7.1,1.1
40.6779556274,-73.9778213501,43.1559448242,2015-02-17 19:52:32,"iPhone5,1",7.1,1.1
40.6810760498,-73.9772491455,31.0723571777,2015-02-17 22:43:12,"iPhone5,1",7.1,1.1
40.6950798035,-73.9853591919,34.3619689941,2015-02-17 23:06:40,"iPhone5,1",7.1,1.1
40.7481193542,-73.9917984009,34.3619689941,2015-02-17 23:13:04,"iPhone5,1",7.1,1.1
40.7817459106,-73.9852218628,34.3619689941,2015-02-17 23:17:20,"iPhone5,1",7.1,1.1
40.7744750977,-73.9823760986,25.025604248,2015-02-17 23:23:44,"iPhone5,1",7.1,1.1
40.7726593018,-73.9852371216,24.7124252319,2015-02-18 00:23:28,"iPhone5,1",7.1,1.1
40.7726593018,-73.9852752686,0,2015-02-18 04:05:20,"iPhone5,1",7.1,1.1
40.744102478,-73.9938049316,26.2521972656,2015-02-18 04:28:48,"iPhone5,1",7.1,1.1
40.7160949707,-73.9931869507,26.2521972656,2015-02-18 04:48:00,"iPhone5,1",7.1,1.1
40.6827049255,-73.9771270752,26.2521972656,2015-02-18 04:54:24,"iPhone5,1",7.1,1.1
40.6784172058,-73.9790039062,61.6566467285,2015-02-18 05:00:48,"iPhone5,1",7.1,1.1
40.6624794006,-73.9866104126,895.97668457,2015-02-18 05:54:08,"iPhone5,1",7.1,1.1
40.6768493652,-73.976272583,895.97668457,2015-02-18 06:00:32,"iPhone5,1",7.1,1.1
40.6815071106,-73.9772872925,23.478302002,2015-02-18 12:45:52,"iPhone5,1",7.1,1.1
40.7059669495,-74.0081253052,14.3821105957,2015-02-18 13:02:56,"iPhone5,1",7.1,1.1
40.7341499329,-73.9874267578,14.3821105957,2015-02-18 13:11:28,"iPhone5,1",7.1,1.1
40.7546043396,-73.9762420654,14.3821105957,2015-02-18 13:17:52,"iPhone5,1",7.1,1.1
40.7740974426,-73.961730957,14.3821105957,2015-02-18 13:41:20,"iPhone5,1",7.1,1.1
40.8045921326,-73.939239502,8.06274414062,2015-02-18 13:47:44,"iPhone5,1",7.1,1.1
40.8409080505,-73.9039306641,10.7492675781,2015-02-18 13:52:00,"iPhone5,1",7.1,1.1
40.8689079285,-73.8786239624,24.355255127,2015-02-18 13:58:24,"iPhone5,1",7.1,1.1
40.9013328552,-73.8580703735,26.9909667969,2015-02-18 14:02:40,"iPhone5,1",7.1,1.1
40.9080581665,-73.8000335693,25.7508621216,2015-02-18 14:09:04,"iPhone5,1",7.1,1.1
40.9319229126,-73.7613220215,18.3997783661,2015-02-18 14:13:20,"iPhone5,1",7.1,1.1
40.9702339172,-73.7091140747,17.0162639618,2015-02-18 14:17:36,"iPhone5,1",7.1,1.1
41.0053138733,-73.6568756104,11.0939941406,2015-02-18 14:24:00,"iPhone5,1",7.1,1.1
41.0274047852,-73.6066360474,11.6265258789,2015-02-18 14:28:16,"iPhone5,1",7.1,1.1
41.0451011658,-73.5464477539,13.3829040527,2015-02-18 14:32:32,"iPhone5,1",7.1,1.1
41.0696258545,-73.5032653809,24.7085876465,2015-02-18 14:38:56,"iPhone5,1",7.1,1.1
41.0779800415,-73.4411239624,24.8044433594,2015-02-18 14:43:12,"iPhone5,1",7.1,1.1
41.1007118225,-73.4141998291,20.1782531738,2015-02-18 14:47:28,"iPhone5,1",7.1,1.1
41.1191329956,-73.3695068359,17.3115234375,2015-02-18 14:53:52,"iPhone5,1",7.1,1.1
41.1351623535,-73.2881622314,15.5341186523,2015-02-18 14:58:08,"iPhone5,1",7.1,1.1
41.1601905823,-73.2355499268,4.03262329102,2015-02-18 15:02:24,"iPhone5,1",7.1,1.1
41.1770896912,-73.1867599487,22.6133422852,2015-02-18 15:08:48,"iPhone5,1",7.1,1.1
41.1883888245,-73.1398468018,6.42501831055,2015-02-18 15:13:04,"iPhone5,1",7.1,1.1
41.202419281,-73.1195449829,7.21944999695,2015-02-18 15:17:20,"iPhone5,1",7.1,1.1
41.222530365,-73.0592346191,8.98241996765,2015-02-18 15:23:44,"iPhone5,1",7.1,1.1
41.2664299011,-72.9728164673,22.2197914124,2015-02-18 15:28:00,"iPhone5,1",7.1,1.1
41.2929992676,-72.9313964844,6.44083023071,2015-02-18 15:34:24,"iPhone5,1",7.1,1.1
41.3052253723,-72.9218902588,1.2322063446,2015-02-18 15:38:40,"iPhone5,1",7.1,1.1
41.3088722229,-72.9254150391,8.74752616882,2015-02-18 15:45:04,"iPhone5,1",7.1,1.1
41.311050415,-72.9297103882,16.4339580536,2015-02-18 21:15:44,"iPhone5,1",7.1,1.1
41.3088760376,-72.9313964844,16.3903179169,2015-02-18 21:56:16,"iPhone5,1",7.1,1.1
